SET_NUM,UNIQUE_PARTS_IN_SET,TOTAL_PARTS_IN_SET,UNIQUENESS_RATIO,SET_YEAR,THEME_NAME
7688-1,0,71,0.00,2010,Airport
4442-1,0,61,0.00,2012,Airport
7893-2,0,116,0.00,2006,Airport
7643-1,0,67,0.00,2009,Airport
7894-1,1,242,0.00,2006,Airport
60022-1,1,250,0.00,2013,Airport
60100-1,1,64,0.02,2016,Airport
2928-1,0,79,0.00,2006,Airport
2928-2,0,79,0.00,2008,Airport
10159-1,0,338,0.00,2004,Airport
7894-2,0,224,0.00,2007,Airport
60019-1,0,104,0.00,2013,Airport
7893-1,1,133,0.01,2006,Airport
60103-1,2,280,0.01,2016,Airport
7901-1,0,25,0.00,2006,Airport
3181-2,0,113,0.00,2010,Airport
7696-1,0,65,0.00,2011,Airport
60059-1,1,106,0.01,2014,City
TRUKAYAK-1,0,9,0.00,2015,City
60118-1,0,113,0.00,2016,City
60054-1,1,68,0.01,2014,City
60053-1,1,61,0.02,2014,City
60147-1,0,69,0.00,2017,City
60114-1,0,55,0.00,2016,City
60027-1,1,153,0.01,2013,City
60151-1,3,161,0.02,2017,City
60120-1,0,64,0.00,2016,City
3366-1,1,77,0.01,2011,City
60134-1,8,143,0.06,2016,City
30016-1,0,21,0.00,2011,City
60123-1,1,177,0.01,2016,City
60061-1,0,115,0.00,2014,City
30350-1,0,38,0.00,2016,City
3368-1,0,193,0.00,2011,City
4202-1,1,93,0.01,2012,City
60056-1,0,114,0.00,2014,City
60058-1,0,93,0.00,2014,City
60086-1,0,150,0.00,2015,City
30349-1,0,34,0.00,2016,City
60023-1,2,135,0.01,2013,City
60125-1,1,360,0.00,2016,City
60057-1,1,101,0.01,2014,City
60122-1,0,145,0.00,2016,City
3365-1,0,23,0.00,2011,City
30224-1,0,29,0.00,2013,City
60060-1,1,120,0.01,2014,City
3367-1,1,99,0.01,2011,City
60149-1,2,117,0.02,2017,City
60121-1,0,97,0.00,2016,City
60124-1,0,290,0.00,2016,City
5004404-1,0,20,0.00,2016,City
60055-1,0,46,0.00,2014,City
60025-1,0,157,0.00,2013,City
60146-1,0,54,0.00,2017,City
60152-1,0,152,0.00,2017,City
30354-1,0,27,0.00,2017,City
6579-1,2,35,0.06,2000,Arctic
6577-1,1,18,0.06,2000,Arctic
6578-1,0,22,0.00,2000,Arctic
6573-1,1,77,0.01,2000,Arctic
6575-1,2,220,0.01,2000,Arctic
6520-1,1,118,0.01,2000,Arctic
6576-1,0,19,0.00,1998,Arctic
6570-1,0,33,0.00,1998,Arctic
6626-2,0,17,0.00,2000,Arctic
6586-1,0,48,0.00,2000,Arctic
1294-1,0,25,0.00,2000,Town
8398-1,0,19,0.00,2009,Town
7732-1,0,58,0.00,2008,Town
7731-1,1,41,0.02,2008,Town
1248-1,0,21,0.00,1999,Town
1297-1,0,24,0.00,2000,Town
1296-1,0,19,0.00,2000,Town
4999-1,1,236,0.00,2008,Town
71006-1,11,501,0.02,2014,Town
1246-1,0,22,0.00,1999,Town
7993-1,1,153,0.01,2007,Town
3351-1,3,20,0.15,2000,Town
8403-1,0,146,0.00,2010,Town
3350-1,4,25,0.16,2000,Town
71016-1,16,593,0.03,2015,Town
3180-1,1,109,0.01,2010,Town
1247-1,0,19,0.00,1999,Town
7244-1,3,55,0.05,2005,Town
4780-1,0,57,0.00,2005,Supplemental
6112-1,0,73,0.00,2006,Supplemental
620-3,0,1,0.00,2010,Supplemental
6177-1,0,74,0.00,2008,Supplemental
4423-1,0,85,0.00,2005,Supplemental
5574-1,0,47,0.00,2008,Supplemental
5576-1,0,58,0.00,2008,Supplemental
6118-1,0,19,0.00,2008,Supplemental
628-3,0,1,0.00,2003,Supplemental
5578-1,0,71,0.00,2008,Supplemental
4421-1,0,87,0.00,2005,Supplemental
6119-1,0,11,0.00,2008,Supplemental
6114-1,0,71,0.00,2007,Supplemental
5587-1,0,69,0.00,2009,Supplemental
6116-1,0,58,0.00,2007,Supplemental
4782-2,0,46,0.00,2005,Supplemental
4781-1,0,57,0.00,2005,Supplemental
4782-1,0,47,0.00,2005,Supplemental
6117-1,0,22,0.00,2008,Supplemental
5370b-1,0,74,0.00,2005,Supplemental
4679b-2,0,230,0.00,2005,Supplemental
5623-1,0,68,0.00,2010,Supplemental
6752-1,0,183,0.00,2009,Fire
4997-1,0,229,0.00,2008,Harbor
4995-1,0,112,0.00,2008,Cargo
4957-1,0,122,0.00,2007,Recreation
6754-1,0,169,0.00,2009,Building
31010-1,0,113,0.00,2013,Building
31035-1,0,118,0.00,2015,Building
31012-1,0,221,0.00,2013,Building
7346-1,0,143,0.00,2012,Building
4996-1,0,134,0.00,2008,Building
4956-1,0,109,0.00,2007,Building
31009-1,0,99,0.00,2013,Building
10253-1,1,263,0.00,2016,Building
4954-1,0,132,0.00,2007,Building
31036-1,0,149,0.00,2015,Building
6745-1,0,111,0.00,2009,Airport
4953-1,0,139,0.00,2007,Airport
4895-1,2,156,0.01,2006,Airport
7345-1,0,153,0.00,2012,Airport
31011-1,0,199,0.00,2013,Airport
31003-1,0,57,0.00,2013,Airport
4893-1,1,133,0.01,2006,Riding Cycle
6747-1,0,127,0.00,2009,Riding Cycle
4998-1,0,143,0.00,2008,Creature
4994-1,0,54,0.00,2008,Creature
31031-1,0,77,0.00,2015,Creature
4892-1,0,91,0.00,2006,Creature
4894-1,0,106,0.00,2006,Creature
4958-1,1,145,0.01,2007,Creature
31032-1,0,60,0.00,2015,Creature
6751-1,0,135,0.00,2009,Creature
6753-1,0,286,0.00,2009,Traffic
31022-1,0,84,0.00,2014,Traffic
4993-1,0,182,0.00,2008,Traffic
7347-1,0,243,0.00,2012,Traffic
4955-1,0,163,0.00,2007,Traffic
31006-1,0,105,0.00,2013,Traffic
6743-1,0,77,0.00,2009,Traffic
5892-1,0,164,0.00,2010,Model
5893-1,0,254,0.00,2010,Model
5766-1,0,108,0.00,2011,Model
4939-1,0,73,0.00,2007,Model
4891-1,0,78,0.00,2006,Model
10241-1,2,213,0.01,2014,Model
4896-1,0,208,0.00,2006,Model
5867-1,0,102,0.00,2010,Model
5866-1,0,74,0.00,2010,Model
5891-1,0,138,0.00,2010,Model
5868-1,0,87,0.00,2010,Model
4411-1,0,271,0.00,2004,Basic Set
4106-1,0,89,0.00,2002,Basic Set
4696-1,1,198,0.01,2004,Basic Set
7870-1,0,186,0.00,2005,Basic Set
6092-2,0,124,0.00,2006,Basic Set
7837-1,0,89,0.00,2002,Basic Set
6191-1,0,61,0.00,2009,Basic Set
5517-1,0,127,0.00,2007,Basic Set
5493-1,0,79,0.00,2006,Basic Set
6092-1,0,122,0.00,2006,Basic Set
7615-1,0,109,0.00,2009,Basic Set
4679-2,2,2,1.00,2005,Basic Set
10659-1,1,79,0.01,2013,Basic Set
6161-1,0,81,0.00,2007,Basic Set
4679a-2,0,150,0.00,2005,Basic Set
5489-1,0,197,0.00,2009,Basic Set
4117-1,0,104,0.00,2001,Basic Set
4013-1,0,106,0.00,2003,Basic Set
4177-1,1,128,0.01,2001,Basic Set
5584-1,0,125,0.00,2008,Basic Set
4630-1,0,236,0.00,2012,Basic Set
6166-1,0,116,0.00,2007,Basic Set
5483-1,0,175,0.00,2006,Basic Set
4026-1,0,23,0.00,2003,Basic Set
4279-1,0,149,0.00,2003,Basic Set
5528-1,0,91,0.00,2007,Basic Set
4496-1,0,145,0.00,2004,Basic Set
4518-1,0,260,0.00,2004,Basic Set
3600-1,0,153,0.00,2005,Basic Set
4400-1,0,200,0.00,2003,Basic Set
4414-1,0,105,0.00,2004,Basic Set
4538-1,0,73,0.00,2004,Basic Set
5529-1,0,53,0.00,2010,Basic Set
6167-1,0,169,0.00,2006,Basic Set
4496-2,0,137,0.00,2005,Basic Set
4174-1,0,82,0.00,2001,Basic Set
4103-2,0,54,0.00,2006,Basic Set
5370a-1,0,89,0.00,2005,Basic Set
5482-1,0,127,0.00,2006,Basic Set
10655-1,1,116,0.01,2013,Basic Set
4586940-1,0,117,0.00,2010,Basic Set
4176-1,1,124,0.01,2001,Basic Set
4425-1,0,150,0.00,2004,Basic Set
4679-1,2,2,1.00,2004,Basic Set
4562-1,1,212,0.00,2004,Basic Set
4103-1,0,50,0.00,2002,Basic Set
5573-2,0,149,0.00,2009,Basic Set
7616-1,0,64,0.00,2009,Basic Set
10681-1,0,211,0.00,2014,Basic Set
5508-1,0,197,0.00,2010,Basic Set
4410-1,0,96,0.00,2004,Basic Set
4540315-1,0,116,0.00,2009,Basic Set
6194-1,0,133,0.00,2009,Basic Set
4113-1,0,37,0.00,2002,Basic Set
4548431-1,0,174,0.00,2008,Basic Set
5491-1,0,96,0.00,2006,Basic Set
7336-1,0,65,0.00,2006,Basic Set
4119-1,0,53,0.00,2001,Basic Set
10682-1,0,279,0.00,2014,Basic Set
4497-1,0,145,0.00,2004,Basic Set
66311-1,1,2,0.50,2010,Basic Set
7795-1,0,153,0.00,2006,Basic Set
5475-1,0,52,0.00,2006,Basic Set
7830-1,0,45,0.00,2002,Basic Set
4023-1,0,26,0.00,2003,Basic Set
5529-2,0,53,0.00,2010,Basic Set
4027-1,0,23,0.00,2003,Basic Set
6053-1,0,213,0.00,2011,Basic Set
4810-1,0,71,0.00,2001,Basic Set
66284-1,0,1,0.00,2009,Basic Set
5549-1,0,123,0.00,2010,Basic Set
5537-1,0,83,0.00,2007,Basic Set
4105-2,0,75,0.00,2005,Basic Set
5749-1,0,147,0.00,2011,Basic Set
10657-1,0,82,0.00,2013,Basic Set
4105-3,0,106,0.00,2005,Basic Set
5519-1,0,95,0.00,2007,Basic Set
4495173-1,0,119,0.00,2006,Basic Set
4115-1,0,71,0.00,2001,Basic Set
6192-1,2,75,0.03,2009,Basic Set
5589-1,0,130,0.00,2009,Basic Set
4919-1,0,63,0.00,2005,Basic Set
4626-1,0,95,0.00,2012,Basic Set
5515-1,0,80,0.00,2007,Basic Set
7335-1,0,105,0.00,2006,Basic Set
4014-1,0,89,0.00,2003,Basic Set
4175-1,0,97,0.00,2001,Basic Set
4679a-1,0,150,0.00,2004,Basic Set
7831-1,0,58,0.00,2002,Basic Set
4107-1,0,106,0.00,2002,Basic Set
4278-1,0,150,0.00,2003,Basic Set
5898-1,0,66,0.00,2010,Basic Set
5477-1,0,40,0.00,2006,Basic Set
4172-1,0,26,0.00,2001,Basic Set
5582-1,0,148,0.00,2008,Basic Set
4105-1,0,85,0.00,2002,Basic Set
5585-1,0,90,0.00,2008,Basic Set
5560-1,0,108,0.00,2009,Basic Set
5899-1,0,58,0.00,2010,Basic Set
4118-1,1,115,0.01,2001,Basic Set
5487-1,0,115,0.00,2009,Basic Set
6164-1,0,158,0.00,2007,Basic Set
10660-1,0,67,0.00,2013,Basic Set
6193-1,1,59,0.02,2009,Basic Set
7793-1,0,106,0.00,2006,Basic Set
5369-1,0,57,0.00,2005,Basic Set
4104-1,0,45,0.00,2002,Basic Set
4179-1,0,89,0.00,2002,Basic Set
5522-1,0,95,0.00,2008,Basic Set
1270-2,0,13,0.00,2005,Basic Set
6186-1,0,90,0.00,2008,Basic Set
4173-1,0,33,0.00,2001,Basic Set
4116-1,0,92,0.00,2001,Basic Set
4405-1,0,254,0.00,2003,Basic Set
10662-1,0,157,0.00,2013,Basic Set
4120-1,0,159,0.00,2001,Basic Set
5573-1,0,153,0.00,2008,Basic Set
4496-3,0,144,0.00,2006,Basic Set
4412-1,0,45,0.00,2004,Basic Set
5539-1,0,117,0.00,2009,Basic Set
4171-1,0,28,0.00,2001,Basic Set
7832-1,0,58,0.00,2002,Basic Set
4121-1,0,64,0.00,2001,Basic Set
3598-1,0,83,0.00,2005,Basic Set
6131-1,0,150,0.00,2011,Basic Set
4028-1,0,105,0.00,2003,Basic Set
4029-1,0,105,0.00,2003,Basic Set
7825-1,0,89,0.00,2002,Basic Set
7796-1,0,18,0.00,2008,Building
fruit5-1,0,6,0.00,2007,Food & Drink
7276-1,0,6,0.00,2005,Food & Drink
fruit7-1,0,7,0.00,2007,Food & Drink
fruit6-1,0,6,0.00,2007,Food & Drink
7274-1,0,6,0.00,2005,Food & Drink
7271-1,0,6,0.00,2005,Food & Drink
fruit4-1,0,6,0.00,2007,Food & Drink
fruit3-1,0,4,0.00,2007,Food & Drink
fruit1-1,0,6,0.00,2007,Food & Drink
fruit2-1,0,8,0.00,2007,Food & Drink
7272-1,0,7,0.00,2005,Food & Drink
7275-1,0,8,0.00,2005,Food & Drink
7278-1,0,6,0.00,2005,Food & Drink
7176-1,0,9,0.00,2007,Food & Drink
4917-1,0,39,0.00,2007,Robot
31034-1,0,82,0.00,2015,Robot
30285-1,0,33,0.00,2015,Creature
7798-1,0,20,0.00,2008,Creature
40073-1,0,31,0.00,2013,Creature
7872-1,0,19,0.00,2007,Creature
4916-1,0,40,0.00,2007,Creature
40148-1,0,41,0.00,2015,Creature
30476-1,0,15,0.00,2017,Creature
7803-1,0,19,0.00,2009,Traffic
30283-1,0,25,0.00,2015,Traffic
30183-1,0,29,0.00,2013,Traffic
5930-1,0,62,0.00,2011,Construction
40139-1,0,100,0.00,2015,Construction
7875-1,0,18,0.00,2007,Construction
4915-1,0,34,0.00,2007,Construction
7876-1,0,16,0.00,2007,Construction
5929-1,0,70,0.00,2011,Castle
5864-1,0,34,0.00,2010,Airport
4019-1,0,12,0.00,2001,Airport
4918-1,0,50,0.00,2007,Airport
7797-1,0,19,0.00,2008,Airport
7609-1,0,20,0.00,2006,Airport
5933-1,0,123,0.00,2011,Airport
6741-1,0,35,0.00,2009,Airport
4906-1,0,14,0.00,2005,Airport
7873-1,0,21,0.00,2007,Airport
30020-1,0,29,0.00,2010,Basic Model
4625-1,0,87,0.00,2012,Basic Model
5762-1,0,37,0.00,2011,Basic Model
31030-1,0,54,0.00,2015,Basic Model
66208-1,9,9,1.00,2007,Basic Model
5764-1,0,71,0.00,2011,Basic Model
30026-1,0,35,0.00,2011,Basic Model
5761-1,0,32,0.00,2011,Basic Model
5763-1,0,71,0.00,2011,Basic Model
30187-1,0,33,0.00,2014,Basic Model
31033-1,0,98,0.00,2015,Basic Model
30021-1,0,31,0.00,2010,Basic Model
31028-1,0,38,0.00,2015,Basic Model
40140-1,0,42,0.00,2015,Basic Model
31027-1,0,34,0.00,2015,Basic Model
4037-1,0,7,0.00,2004,Basic Model
31029-1,0,69,0.00,2015,Basic Model
30284-1,0,30,0.00,2015,Basic Model
40109-1,0,33,0.00,2014,Creator
6913-1,0,69,0.00,2012,Creator
7606-1,0,18,0.00,2006,Creator
9306-1,0,45,0.00,2003,Creator
31047-1,0,101,0.00,2016,Creator
31052-1,1,279,0.00,2016,Creator
4637-1,0,78,0.00,2012,Creator
7610-1,0,18,0.00,2006,Creator
30180-1,0,30,0.00,2012,Creator
10244-1,0,499,0.00,2014,Creator
31018-1,0,67,0.00,2014,Creator
30197-1,0,29,0.00,2014,Creator
31008-1,0,107,0.00,2013,Creator
40079-1,1,35,0.03,2013,Creator
7808-1,0,23,0.00,2009,Creator
31013-1,0,47,0.00,2014,Creator
10663-1,0,184,0.00,2013,Creator
31015-1,0,78,0.00,2014,Creator
20011-1,0,38,0.00,2009,Creator
31043-1,0,66,0.00,2016,Creator
10661-1,0,52,0.00,2013,Creator
4017-1,0,10,0.00,2001,Creator
10252-1,4,295,0.01,2016,Creator
31050-1,0,149,0.00,2016,Creator
4635-1,0,177,0.00,2012,Creator
31045-1,0,96,0.00,2016,Creator
5512-1,0,138,0.00,2010,Creator
31002-1,0,59,0.00,2013,Creator
7173-1,0,7,0.00,2007,Creator
7175-1,0,6,0.00,2007,Creator
31042-1,0,56,0.00,2016,Creator
5770-1,0,169,0.00,2011,Creator
30472-1,0,30,0.00,2016,Creator
31060-1,0,123,0.00,2016,Creator
20008-1,0,47,0.00,2009,Creator
31026-1,0,245,0.00,2014,Creator
31038-1,0,159,0.00,2015,Creator
6742-1,0,32,0.00,2009,Creator
31057-1,0,59,0.00,2016,Creator
4016-1,0,11,0.00,2001,Creator
31058-1,0,76,0.00,2017,Creator
31001-1,0,43,0.00,2013,Creator
30181-1,0,29,0.00,2012,Creator
31019-1,0,107,0.00,2014,Creator
31024-1,0,114,0.00,2014,Creator
31000-1,0,37,0.00,2013,Creator
20014-1,0,37,0.00,2010,Creator
9385-1,0,221,0.00,2010,Creator
7177-1,0,6,0.00,2007,Creator
7172-1,0,7,0.00,2007,Creator
6911-1,0,38,0.00,2012,Creator
5767-1,0,158,0.00,2011,Creator
7178-1,0,5,0.00,2007,Creator
30189-1,0,31,0.00,2014,Creator
40077-1,0,32,0.00,2013,Creator
6910-1,0,36,0.00,2012,Creator
7292-1,0,93,0.00,2012,Creator
5932-1,0,74,0.00,2011,Creator
31007-1,0,87,0.00,2013,Creator
4837-1,0,39,0.00,2008,Creator
30184-1,0,28,0.00,2013,Creator
7799-1,0,18,0.00,2008,Creator
10656-1,0,55,0.00,2013,Creator
31054-1,0,34,0.00,2017,Creator
30185-1,0,26,0.00,2013,Creator
31020-1,0,86,0.00,2014,Creator
31040-1,0,35,0.00,2016,Creator
10242-1,0,250,0.00,2014,Creator
31041-1,0,36,0.00,2016,Creator
30023-1,0,14,0.00,2011,Creator
31039-1,0,180,0.00,2015,Creator
31014-1,0,36,0.00,2014,Creator
31049-1,0,133,0.00,2016,Creator
7604-1,0,19,0.00,2006,Creator
40025-1,0,25,0.00,2012,Creator
7804-1,0,13,0.00,2009,Creator
30027-1,0,30,0.00,2011,Creator
4636-1,1,69,0.01,2012,Creator
31055-1,0,37,0.00,2017,Creator
6914-1,0,58,0.00,2012,Creator
7871-1,0,19,0.00,2007,Creator
10247-1,1,313,0.00,2015,Creator
20015-1,0,31,0.00,2010,Creator
20001-1,0,38,0.00,2007,Creator
31017-1,0,59,0.00,2014,Creator
10250-1,1,86,0.01,2013,Creator
7174-1,0,6,0.00,2007,Creator
6912-1,0,67,0.00,2012,Creator
31053-1,0,144,0.00,2016,Creator
31037-1,0,104,0.00,2015,Creator
31021-1,0,106,0.00,2014,Creator
7602-1,0,19,0.00,2006,Creator
4407-1,0,112,0.00,2004,Creator
3300001-1,0,35,0.00,2011,Creator
5765-1,0,107,0.00,2011,Creator
5771-1,1,210,0.00,2011,Creator
31059-1,0,76,0.00,2016,Creator
4628-1,0,145,0.00,2012,Creator
31051-1,0,180,0.00,2016,Creator
31048-1,0,122,0.00,2016,Creator
31005-1,0,90,0.00,2013,Creator
4911-1,0,19,0.00,2005,Creator
7608-1,0,15,0.00,2006,Creator
40049-1,0,34,0.00,2012,Creator
31063-1,1,121,0.01,2017,Creator
40226-1,0,47,0.00,2016,Creator
7224-1,0,24,0.00,2003,Creator
6187-1,0,106,0.00,2008,Creator
31025-1,0,155,0.00,2014,Creator
10664-1,0,228,0.00,2013,Creator
4406-1,0,148,0.00,2004,Creator
31062-1,0,99,0.00,2017,Creator
30188-1,0,32,0.00,2014,Creator
4408-1,0,96,0.00,2004,Creator
31065-1,0,250,0.00,2017,Creator
31064-1,1,128,0.01,2017,Creator
7805-1,0,27,0.00,2009,Creator
40078-1,0,32,0.00,2013,Creator
7291-1,0,88,0.00,2012,Creator
10248-1,5,286,0.02,2015,Creator
31023-1,0,131,0.00,2014,Creator
4018-1,0,10,0.00,2001,Creator
20003-1,0,39,0.00,2008,Creator
10242-2,0,250,0.00,2015,Creator
30024-1,0,29,0.00,2011,Creator
31068-1,1,155,0.01,2017,Creator
31070-1,1,196,0.01,2017,Creator
40019-1,0,27,0.00,2011,Creator
40108-1,0,38,0.00,2014,Creator
31056-1,0,54,0.00,2016,Creator
4838-1,0,43,0.00,2008,Creator
40220-1,0,41,0.00,2016,Creator
5865-1,0,33,0.00,2010,Creator
31004-1,0,70,0.00,2013,Creator
31044-1,0,69,0.00,2016,Creator
40207-1,0,57,0.00,2016,Creator
40221-1,0,53,0.00,2016,Creator
30471-1,0,29,0.00,2016,Creator
30025-1,0,28,0.00,2011,Creator
31046-1,0,97,0.00,2016,Creator
40252-1,1,53,0.02,2017,Creator
30022-1,0,13,0.00,2011,Creator
7607-1,0,11,0.00,2006,Creator
31067-1,0,135,0.00,2017,Creator
31069-1,0,213,0.00,2017,Creator
10257-1,3,413,0.01,2017,Creator
31066-1,0,131,0.00,2017,Creator
8044-1,0,64,0.00,1989,Universal Building Set
8032-1,0,64,0.00,1994,Universal Building Set
8064-1,0,67,0.00,1990,Universal Building Set
8034-1,0,42,0.00,1989,Universal Building Set
8040-1,0,51,0.00,1984,Universal Building Set
8042-1,1,60,0.02,1993,Universal Building Set
8485-1,3,150,0.02,1995,Universal Building Set
8020-1,0,41,0.00,1984,Universal Building Set
8054-1,0,59,0.00,1989,Universal Building Set
8090-1,0,54,0.00,1982,Universal Building Set
8094-1,2,98,0.02,1990,Universal Building Set
8024-1,0,37,0.00,1989,Universal Building Set
8062-1,0,78,0.00,1994,Universal Building Set
8082-1,0,93,0.00,1993,Universal Building Set
8035-1,0,49,0.00,1986,Universal Building Set
8055-1,0,59,0.00,1986,Universal Building Set
8030-1,0,76,0.00,1982,Universal Building Set
8022-1,0,37,0.00,1993,Universal Building Set
8050-1,0,40,0.00,1982,Universal Building Set
8074-1,2,74,0.03,1992,Universal Building Set
8244-1,0,109,0.00,1996,Universal Building Set
8523-1,2,29,0.07,2000,Throwbot Slizer
1061-1,0,1,0.00,2000,Throwbot Slizer
8508-1,0,1,0.00,1999,Throwbot Slizer
8503-1,3,27,0.11,1999,Throwbot Slizer
8507-1,2,20,0.10,1999,Throwbot Slizer
8500-1,3,25,0.12,1999,Throwbot Slizer
8522-1,3,24,0.13,2000,Throwbot Slizer
8501-1,2,26,0.08,1999,Throwbot Slizer
C8500-1,0,38,0.00,1999,Throwbot Slizer
8505-1,3,24,0.13,1999,Throwbot Slizer
8520-1,3,50,0.06,2000,Throwbot Slizer
C8521-1,0,40,0.00,2000,Throwbot Slizer
8502-1,2,26,0.08,1999,Throwbot Slizer
8521-1,2,25,0.08,2000,Throwbot Slizer
8506-1,2,23,0.09,1999,Throwbot Slizer
8504-1,2,25,0.08,1999,Throwbot Slizer
C8504-1,0,34,0.00,1999,Throwbot Slizer
8720-1,0,32,0.00,1991,Supplemental
5221-1,0,27,0.00,2000,Supplemental
5222-1,0,54,0.00,2000,Supplemental
8712-1,2,10,0.20,1988,Supplemental
5220-1,0,62,0.00,2000,Supplemental
8714-1,1,7,0.14,1993,Supplemental
5223-1,0,26,0.00,2001,Supplemental
8287-1,0,45,0.00,2006,Supplemental
8735-1,0,39,0.00,1998,Supplemental
5206-1,0,18,0.00,2000,Supplemental
5219-1,0,10,0.00,2000,Supplemental
5218-1,0,56,0.00,2000,Supplemental
8300-1,2,6,0.33,2000,Supplemental
65081-1,3,3,1.00,2002,Star Wars
8236-1,0,30,0.00,2000,Speed Slammers
8240-1,0,51,0.00,2001,Speed Slammers
8242-1,0,63,0.00,2001,Speed Slammers
8237-1,0,42,0.00,2000,Speed Slammers
8241-1,0,37,0.00,2001,Speed Slammers
8238-1,0,49,0.00,2000,Speed Slammers
8004-1,0,17,0.00,2000,RoboRiders
C8509-4,0,76,0.00,2000,RoboRiders
1290-1,0,16,0.00,2000,RoboRiders
8005-1,0,19,0.00,2000,RoboRiders
C8509-1,0,29,0.00,2000,RoboRiders
8512-1,0,24,0.00,2000,RoboRiders
8514-1,0,24,0.00,2000,RoboRiders
C8511-1,0,37,0.00,2000,RoboRiders
8006-1,0,11,0.00,2000,RoboRiders
8511-1,0,25,0.00,2000,RoboRiders
1293-1,0,11,0.00,2000,RoboRiders
8513-1,0,25,0.00,2000,RoboRiders
C8512-1,0,25,0.00,2000,RoboRiders
8515-1,0,1,0.00,2000,RoboRiders
8516-1,2,37,0.05,2000,RoboRiders
1291-1,0,16,0.00,2000,RoboRiders
1292-1,0,17,0.00,2000,RoboRiders
C8509-5,0,89,0.00,2000,RoboRiders
8510-1,0,19,0.00,2000,RoboRiders
C8511-2,0,48,0.00,2000,RoboRiders
C8509-2,0,40,0.00,2000,RoboRiders
8509-1,0,24,0.00,2000,RoboRiders
C8509-3,0,65,0.00,2000,RoboRiders
8003-1,0,17,0.00,2000,RoboRiders
8448-1,5,176,0.03,1999,Traffic
8436-1,0,182,0.00,2004,Traffic
8286-1,1,185,0.01,1996,Traffic
8880-1,11,377,0.03,1994,Traffic
8865-1,0,140,0.00,1988,Traffic
8258-1,1,187,0.01,2009,Traffic
8285-1,1,192,0.01,2006,Traffic
42031-1,0,62,0.00,2015,Traffic
8462-1,0,157,0.00,1998,Traffic
8263-1,0,113,0.00,2009,Traffic
8273-1,0,118,0.00,2007,Traffic
8433-1,0,70,0.00,2004,Traffic
8479-1,5,225,0.02,1997,Traffic
8852-1,0,76,0.00,1987,Robot
1237-1,0,20,0.00,2001,Robot
8277-1,1,111,0.01,1997,Robot
8255-1,2,58,0.03,1999,Riding Cycle
3003-1,0,18,0.00,1999,Riding Cycle
8051-1,2,105,0.02,2010,Riding Cycle
8210-1,0,43,0.00,1995,Riding Cycle
8218-1,0,30,0.00,1998,Riding Cycle
8208-1,0,18,0.00,1998,Riding Cycle
42036-1,0,93,0.00,2015,Riding Cycle
3054-1,0,13,0.00,1998,Riding Cycle
8857-1,0,104,0.00,1993,Riding Cycle
1924-1,0,37,0.00,1983,Riding Cycle
3000-1,0,20,0.00,1999,Riding Cycle
8291-1,0,71,0.00,2008,Riding Cycle
8417-1,0,96,0.00,1998,Riding Cycle
8838-1,1,63,0.02,1991,Riding Cycle
8810-1,0,40,0.00,1991,Riding Cycle
8826-1,0,47,0.00,1993,Riding Cycle
1257-1,0,20,0.00,1999,Riding Cycle
8420-1,5,105,0.05,2005,Riding Cycle
8262-1,0,78,0.00,2009,Riding Cycle
8430-1,0,94,0.00,2002,Riding Cycle
1259-1,0,18,0.00,1999,Riding Cycle
1268-1,0,18,0.00,1999,Riding Cycle
2544-1,0,20,0.00,1998,Riding Cycle
8251-1,0,42,0.00,1999,Riding Cycle
8422-1,2,92,0.02,1995,Riding Cycle
8282-1,0,70,0.00,2006,Riding Cycle
8205-1,0,28,0.00,1997,Race
8256-1,0,55,0.00,2009,Race
3005-1,0,16,0.00,1999,Race
8041-1,0,99,0.00,2010,Race
8440-1,0,108,0.00,1995,Race
8842-1,0,73,0.00,1986,Race
8219-1,0,54,0.00,1998,Race
42039-1,0,161,0.00,2015,Race
8830-1,1,60,0.02,1990,Race
8225-1,1,53,0.02,1995,Race
2129-1,0,28,0.00,1997,Race
8213-1,0,42,0.00,1998,Race
8445-1,0,108,0.00,1999,Race
8458-1,1,163,0.01,2000,Race
8216-1,0,51,0.00,1997,Race
42033-1,0,47,0.00,2015,Race
8209-1,0,20,0.00,1998,Race
8457-1,7,156,0.04,2000,Race
8808-1,1,41,0.02,1994,Race
8832-1,0,40,0.00,1988,Race
3057-1,2,38,0.05,2000,Race
8815-1,1,43,0.02,1991,Race
1972-1,0,35,0.00,1985,Race
1260-1,0,16,0.00,1999,Race
42000-1,0,159,0.00,2013,Race
42041-1,0,102,0.00,2015,Race
8850-1,1,89,0.01,1990,Race
8247-1,0,23,0.00,1999,Race
8840-1,1,70,0.01,1991,Race
8048-1,0,86,0.00,2010,Off-Road
8437-1,0,99,0.00,1997,Off-Road
8818-1,0,47,0.00,1993,Off-Road
8465-1,1,86,0.01,2001,Off-Road
8203-1,0,14,0.00,1998,Off-Road
8207-1,0,43,0.00,1996,Off-Road
8829-1,0,79,0.00,1994,Off-Road
8858-1,0,119,0.00,1994,Off-Road
8414-1,0,82,0.00,1997,Off-Road
8820-1,0,44,0.00,1991,Off-Road
8272-1,0,80,0.00,2007,Off-Road
8432-1,0,102,0.00,1998,Off-Road
8066-1,0,54,0.00,2011,Off-Road
42037-1,0,97,0.00,2015,Off-Road
8284-1,0,137,0.00,2006,Off-Road
